id,cod_unico,bip,dv,nombre_iniciativa,vigencia,etapa,tipologia,origen,unidad_tecnica,provincia,comuna,estado_actual,rate_actual,anio,anio_presupuestario
77c0eec1-1410-4773-b17e-1595856c883d,40009645-2021,40009645,0,TRANSFERENCIA ZONIFICACIÓN TÉRMICA SATELITAL CON USO DE INTELIGENCIA ARTIFICIAL,NO VIGENTE,EJECUCIÓN,GLOSA 5.1,SECTORIAL / OTRO,,REGIONAL,REGIONAL,APRO CORE,RS,2019,2021
a9dbf056-4e19-462a-809e-bf4855743a32,40009645-2019,40009645,0,TRANSFERENCIA ZONIFICACIÓN TÉRMICA SATELITAL CON USO DE INTELIGENCIA ARTIFICIAL (REEVALUACIÓN 2021),NO VIGENTE,EJECUCIÓN,GLOSA 5.1,SECTORIAL / OTRO,,REGIONAL,REGIONAL,,RE,2021,2019
1a940b52-b622-4460-a450-343744d502b0,40009663-2019,40009663,0,PROTECCION BRIGADA REGIONAL ATENCION DENUNCIAS FAUNA SILVESTRE,NO VIGENTE,EJECUCIÓN,GLOSA 5.1,SECTORIAL / OTRO,,REGIONAL,REGIONAL,NO RECOMEN,INADMISIBLE,2019,2019
6a726e06-66b3-4c75-8792-520f9b811a43,40009665-2019,40009665,0,REPOSICIÓN PARCIAL DEL PAVIMENTO DE DIVERSAS CALLES DE LA COMUNA DE QUIRIHUE,NO VIGENTE,EJECUCIÓN,MIDESO,MUNICIPIO,,ITATA,QUIRIHUE,REV MDS,FI,2019,2019
fbd95892-85e9-4c79-9161-077bdf842fe3,40009666-2019,40009666,0,ERRADICACION PROYECTO REGION ÑUBLE LIBRE BRUCELOSIS BOVINA,NO VIGENTE,EJECUCIÓN,GLOSA 5.1,SECTORIAL / OTRO,,REGIONAL,REGIONAL,NO RECOMEN,INADMISIBLE,2019,2019
c639bbc6-25a3-48bc-bfc3-0828cc576b85,40009687-2019,40009687,0,TRANSFERENCIA FORTALECIMIENTO DE LA INTERNACIONALIZACIÓN DE LA REGIÓN DE ÑUBLE,NO VIGENTE,EJECUCIÓN,GLOSA 5.1,SECTORIAL / OTRO,,REGIONAL,REGIONAL,REEMPL,FI,2019,2019
43818e65-16f7-4071-859e-e7e8b37c364b,40009689-2019,40009689,0,CAPACITACION CAPACITACION Y APOYO A ORQUESTAS INFANTILES Y JUVENILES DE ÑUBLE,NO VIGENTE,EJECUCIÓN,GLOSA 5.1,SECTORIAL / OTRO,,REGIONAL,REGIONAL,REV SUB OBSE,FI,2019,2019
a779d3c9-8244-4bda-9b55-392479043d8c,40009691-2020,40009691,0,"ADQUISICION RETROEXCAVADORA PARA LA I. MUNICIPALIDAD DE ÑIQUEN, COMUNA DE ÑIQUEN",NO VIGENTE,EJECUCIÓN,C-33,MUNICIPIO,,PUNILLA,ÑIQUÉN,APRO CORE,RS,2019,2020
2c073bd3-8fde-4246-b40c-587d0845559a,40009693-2019,40009693,0,DIFUSION DIFUSIÓN Y ACCESO A LA OFERTA ARTÍSTICA REGIONAL EN LAS COMUNAS DE ÑUBLE,NO VIGENTE,EJECUCIÓN,GLOSA 5.1,SECTORIAL / OTRO,,REGIONAL,REGIONAL,RECHZ DIPRES,RS,2019,2019
fa43feaa-1207-409c-9253-8964bade2e70,40009706-2019,40009706,0,CAPACITACION ACCESO Y FORMACION ARTISTICA PARA ADULTOS MAYORES,NO VIGENTE,EJECUCIÓN,GLOSA 5.1,SECTORIAL / OTRO,,REGIONAL,REGIONAL,RECHZ DIPRES,RS,2019,2019
b9484a7e-e969-4ff7-af75-a7268621840e,40009714-2019,40009714,0,TRANSFERENCIA PROGRAMA INTEGRAL GESTIÓN RESIDUOS SOLIDOS DOMICILIARIOS ÑUBLE,NO VIGENTE,EJECUCIÓN,GLOSA 5.1,SECTORIAL / OTRO,,REGIONAL,REGIONAL,REEMPL,,2019,2019
f0494a91-a54f-4ff7-87d5-a85bce89d953,40009723-2019,40009723,0,TRANSFERENCIA PROGRAMA RECAMBIO DE CALEFACTORES CHILLÁN Y CHILLÁN VIEJO,NO VIGENTE,EJECUCIÓN,GLOSA 5.1,SECTORIAL / OTRO,,DIGUILLÍN,DIGUILLIN,APRO CORE,RS,2019,2019
1e43ffa2-7576-431d-b37d-1b9606334aa1,40009727-2020,40009727,0,CAPACITACION DE 100 MEDICOS ESPECIALISTAS PARA LA RED ASISTENCIAL DE Ã¿UBLE,NO VIGENTE,EJECUCIÓN,GLOSA 5.1,SECTORIAL / OTRO,,REGIONAL,REGIONAL,APRO CORE,RS,2019,2020
638d3d54-e94a-48e2-97d4-081300818989,40009746-2019,40009746,0,"CONSTRUCCIÓN Y REPOSICIÓN DEL SISTEMA DE ALCANTARILLADO SAN GREGORIO, COMUNA DE ÑIQUEN",NO VIGENTE,EJECUCIÓN,MIDESO,MUNICIPIO,,PUNILLA,ÑIQUÉN,REV MDS,OT,2019,2019
0c08833b-61c0-4187-b167-b317d6db76f4,40009746-2020,40009746,0,"CONSTRUCCIÓN Y REPOSICIÓN DEL SISTEMA DE ALCANTARILLADO SAN GREGORIO, COMUNA DE ÑIQUEN",NO VIGENTE,EJECUCIÓN,MIDESO,MUNICIPIO,,PUNILLA,ÑIQUÉN,,FI,2019,2020
6c0ccbe0-5949-424f-a273-f31913fa81f4,40009746-2021,40009746,0,"MEJORAMIENTO DEL SISTEMA DE ALCANTARILLADO SAN GREGORIO, COMUNA DE ÑIQUÉN",NO VIGENTE,EJECUCIÓN,MIDESO,MUNICIPIO,,PUNILLA,ÑIQUÉN,,FI,2021,2021
bb88bf4f-3bc8-4b98-ab02-5b5080a929aa,40009746-2022,40009746,0,"MEJORAMIENTO DEL SISTEMA DE ALCANTARILLADO SAN GREGORIO, COMUNA DE ÑIQUEN",VIGENTE,EJECUCIÓN,MIDESO,MUNICIPIO,MUNICIP. ÑIQUÉN,PUNILLA,ÑIQUÉN,SUBSANANDO OBSERVACIONES,FI,2022,2022
9e7c28d4-35e0-445c-ae16-258c8246a0ef,40009746-2023,40009746,0,"MEJORAMIENTO DEL SISTEMA DE ALCANTARILLADO SAN GREGORIO, COMUNA DE ÑIQUEN",VIGENTE,EJECUCIÓN,MIDESO,MUNICIPIO,MUNICIP. ÑIQUÉN,PUNILLA,PUNILLA,APROBADO TÉCNICAMENTE,RS,2022,2023
82a494ab-8625-436c-ac3a-9629e5a79f20,40009749-2019,40009749,0,"ADQUISICION DE 2 CAMIONETAS PARA LA I. MUNICIPALIDAD DE ÑIQUEN, COMUNA DE ÑIQUEN",NO VIGENTE,EJECUCIÓN,C-33,MUNICIPIO,,PUNILLA,ÑIQUÉN,NO RECOMEN,FI,2019,2019
c3bf038b-85ef-4167-87d5-e4f3f84f4cfd,40009768-2019,40009768,0,"CONSTRUCCION EXTENSION DE ALCANTARILLADO Y AGUA POTABLE, SECTOR LA PALMA, COMUNA DE",NO VIGENTE,EJECUCIÓN,MIDESO,MUNICIPIO,,PUNILLA,COIHUECO,REV MDS,FI,2019,2019
0445a0bc-1d04-4d56-9556-e703966982ba,40009770-2019,40009770,0,TRANSFERENCIA DIFUSIÓN Y PROMOCIÓN DEL TURISMO EN ÑUBLE,NO VIGENTE,EJECUCIÓN,GLOSA 5.1,SECTORIAL / OTRO,,REGIONAL,REGIONAL,REV SUB OBSE,FI,2019,2019
953ac504-440a-40d2-bc84-1c5772bdedb7,40009775-2019,40009775,0,"REPOSICION MAQUINARIA MUNICIPAL, COMUNA DE SAN CARLOS",NO VIGENTE,EJECUCIÓN,C-33,MUNICIPIO,,PUNILLA,SAN CARLOS,NO RECOMEN,OT,2019,2019
3dbfc5c0-8909-45f1-bf5b-ff7c7bf3b020,40009776-2019,40009776,0,"TRANSFERENCIA FORTALECIMIENTO DE LA PROMOCIÓN DEL TURISMO PARA LA TERCERA EDAD, REGION DE ÑUBLE",NO VIGENTE,EJECUCIÓN,GLOSA 5.1,SECTORIAL / OTRO,,REGIONAL,REGIONAL,APRO CORE,RS,2019,2019
2f801b5f-599a-42e8-bfa4-671b684c8b35,40009803-2019,40009803,0,CAPACITACION PROGRAMA DE DEPORTES ESTRATÉGICOS ÑUBLE 2019,NO VIGENTE,EJECUCIÓN,GLOSA 5.1,SECTORIAL / OTRO,,REGIONAL,REGIONAL,REEMPL,OT,2019,2019
cc206bd6-51e3-4467-b255-ce92dac5259f,40009805-2019,40009805,0,EQUIPAMIENTO PARA IMPLEMENTACIÓN PARA DEPORTES ESTRATÉGICOS ÑUBLE 2019,NO VIGENTE,EJECUCIÓN,GLOSA 5.1,SECTORIAL / OTRO,,REGIONAL,REGIONAL,REEMPL,INADMISIBLE,2019,2019
60ccc981-79e8-4304-b6fe-378a59db5d39,40009807-2019,40009807,0,REPOSICIÓN CAMIÓN PLANO DOBLE CABINA CON PLUMA,NO VIGENTE,EJECUCIÓN,C-33,SECTORIAL / OTRO,,REGIONAL,REGIONAL,NO RECOMEN,INADMISIBLE,2019,2019
f0932714-e809-4244-9b35-7f3fd998c72a,40009808-2019,40009808,0,REPOSICIÓN MOTONIVELADORAS DIRECCIÓN REGIONAL DE VIALIDAD ÑUBLE,NO VIGENTE,EJECUCIÓN,C-33,SECTORIAL / OTRO,,REGIONAL,REGIONAL,APRO CORE,RS,2019,2019
5a64bb25-2847-45fc-8699-2e1d4bf83313,40009809-2019,40009809,0,REPOSICIÓN CAMIÓN PLUMA DIRECCIÓN REGIONAL DE VIALIDAD ÑUBLE,NO VIGENTE,EJECUCIÓN,C-33,SECTORIAL / OTRO,,REGIONAL,REGIONAL,NO RECOMEN,INADMISIBLE,2019,2019
4de5cd90-8193-4015-ba2a-ee02b3b1c976,40009810-2019,40009810,0,REPOSICIÓN CAMIÓN ALJIBE DIRECCIÓN REGIONAL DE VIALIDAD ÑUBLE,NO VIGENTE,EJECUCIÓN,C-33,SECTORIAL / OTRO,,REGIONAL,REGIONAL,NO RECOMEN,INADMISIBLE,2019,2019
388cd45c-f623-4bf9-af23-9de2a5f68014,40009811-2019,40009811,0,"REPOSICIÓN CAMIONES TOLVA, DIRECCION REGIONAL DE VIALIDAD ÑUBLE",NO VIGENTE,EJECUCIÓN,C-33,SECTORIAL / OTRO,,REGIONAL,REGIONAL,NO RECOMEN,INADMISIBLE,2019,2019
70bc34ed-26d5-4ca8-a527-cc6342bd29c5,40009812-2019,40009812,0,ADQUISICIÓN MAQUINARIAS CONSERVACIÓN DE CAMINOS BÁSICOS DIRECCIÓN REGIONAL DE VIALIDAD ÑUBLE,NO VIGENTE,EJECUCIÓN,C-33,SECTORIAL / OTRO,,REGIONAL,REGIONAL,APRO CORE,RS,2019,2019
bd1ec173-f18c-43e0-883d-b461096005af,40009814-2019,40009814,0,ADQUISICIÓN GRUA AUTO PROPULSADA DIRECCIÓN REGIONAL DE VIALIDAD ÑUBLE,NO VIGENTE,EJECUCIÓN,C-33,SECTORIAL / OTRO,,REGIONAL,REGIONAL,NO RECOMEN,INADMISIBLE,2019,2019
4fe61d19-3761-4b12-86ca-0728ccc10483,40009824-2019,40009824,0,TRANSFERENCIA FORTALECIMIENTO DEL DESARROLLO COMPETITIVO REGIÓN DE ÑUBLE,NO VIGENTE,EJECUCIÓN,GLOSA 5.1,SECTORIAL / OTRO,,REGIONAL,REGIONAL,CAMBIO AÑO PRESUPUESTARIO,OT,2019,2019
bc740427-9872-4348-aa1f-fdfa0438066b,40009824-2020,40009824,0,TRANSFERENCIA FORTALECIMIENTO DEL DESARROLLO COMPETITIVO REGIÓN DE ÑUBLE,VIGENTE,EJECUCIÓN,GLOSA 5.1,SECTORIAL / OTRO,,REGIONAL,REGIONAL,NO PRIO INTEN RS,RS,2020,2020
ad7ec057-72c1-4bc9-9220-3d9d26945bbd,40009829-2019,40009829,0,TRANSFERENCIA PLAN DE GESTIÓN PARA EL DESARROLLO DEL COOPERATIVISMO MODERNO EN LA REGIÓN DE ÑU,NO VIGENTE,EJECUCIÓN,GLOSA 5.1,SECTORIAL / OTRO,,REGIONAL,REGIONAL,REV SUB OBSE,OT,2019,2019
f43fbb2f-bcee-4945-8cc6-3bc4dc9a3ead,40009829-2021,40009829,0,PLAN DE GESTIÓN PARA EL DESARROLLO DEL COOPERATIVISMO MODERNO EN LA REGIÓN DE ÑUBLE,NO VIGENTE,EJECUCIÓN,GLOSA 5.1,SECTORIAL / OTRO,,REGIONAL,REGIONAL,,,2020,2021
bd8d69dc-544b-44c4-9d8d-f0e3bc12cc7d,40009833-2019,40009833,0,TRANSFERENCIA BANCO GANADERO BOVINO Y OVINO PARA PRODUCTORES DE ÑUBLE,NO VIGENTE,EJECUCIÓN,GLOSA 5.1,SECTORIAL / OTRO,,REGIONAL,REGIONAL,REV SUB OBSE,FI,2019,2019
97da9508-acbb-4dd2-b80a-aaf4ee106153,40009834-2019,40009834,0,TRANSFERENCIA DESARROLLO DE AGRICULTURA INTENSIVA EN EL SECANO DE LA COSTA DE ÑUBLE,NO VIGENTE,EJECUCIÓN,GLOSA 5.1,SECTORIAL / OTRO,,REGIONAL,REGIONAL,REV SUB OBSE,FI,2019,2019
41fed8bd-ae62-4da1-a214-fcacfa10d476,40009835-2019,40009835,0,"CONSTRUCCIÓN CASA MUSEO, BERNARDO O'HIGGINS RIQUELME, CHILLAN VIEJO",NO VIGENTE,DISEÑO,MIDESO,MUNICIPIO,,DIGUILLÍN,CHILLÁN VIEJO,REV MDS,OT,2019,2019
01f2c6d5-e30f-459e-8e96-2788a34f846b,40009854-2019,40009854,0,TRANSFERENCIA FORTALECIMIENTO A LA INVERSION PRODUCTIVA REGIÓN DE ÑUBLE,NO VIGENTE,EJECUCIÓN,GLOSA 5.1,SECTORIAL / OTRO,,REGIONAL,REGIONAL,NO RECOMEN,OT,2019,2019
937a8276-9528-425b-b633-a0e9a6497d6d,40009858-2019,40009858,0,TRANSFERENCIA TRANSFERENCIA SISTEMAS AGROFORESTALES PEQUEÑOS PRODUCTORES,NO VIGENTE,EJECUCIÓN,GLOSA 5.1,SECTORIAL / OTRO,,REGIONAL,REGIONAL,REVISAR,,2019,2019
f640b002-e8a6-4b52-8008-7268a39cd5d6,40009858-2020,40009858,0,TRANSFERENCIA SISTEMA AGROFORESTALES PEQUEÑOS PRODUCTORES FASE I.,NO VIGENTE,EJECUCIÓN,GLOSA 5.1,SECTORIAL / OTRO,,REGIONAL,REGIONAL,,FI,2020,2020
fb259cea-3833-46d5-93a5-bb676df3c948,40009858-2021,40009858,0,TRANSFERENCIA TECNOLÓGICA DE SISTEMAS AGROFORESTALES PARA PEQUEÑOS AGRICULTORES SILVOAGROPECUARIOS DE LA REGIÓN DE ÑUBLE-FASE I,NO VIGENTE,EJECUCIÓN,GLOSA 5.1,SECTORIAL / OTRO,,REGIONAL,REGIONAL,,,2021,2021
ed086e58-5533-4534-8e3c-2be2704bf3ea,40009858-2022,40009858,0,TRANSFERENCIA TRANSFERENCIA SISTEMAS AGROFORESTALES PEQUEÑOS PRODUCTORES FASE I.,VIGENTE,EJECUCIÓN,GLOSAS COMUNES,SECTORIAL / OTRO,INFOR,REGIONAL,REGIONAL,INGRESADO A PREINVERSIÓN,SIN RATE,2022,2022
63237045-a435-41fa-9365-cdd668bcdadf,40009859-2019,40009859,0,TRANSFERENCIA PROGRAMA DE APOYO AL EMPRENDIMIENTO Y LA INNOVACIÓN REGIONAL,NO VIGENTE,EJECUCIÓN,GLOSA 5.1,SECTORIAL / OTRO,,REGIONAL,REGIONAL,REV SUB OBSE,FI,2019,2019
950513a8-6336-4661-ab88-a4c54ed499fd,40009875-2019,40009875,0,TRANSFERENCIA FORTALECIMIENTO CENTRO DE APOYO A LA MIPYME REGIÓN ÑUBLE,NO VIGENTE,EJECUCIÓN,GLOSA 5.1,SECTORIAL / OTRO,,REGIONAL,REGIONAL,NO RECOMEN,OT,2019,2019
35cc3fcc-e3a7-48f2-bf98-7887c87c4291,40009878-2019,40009878,0,RECUPERACION MEJORAMIENTO INTEGRAL DE LA RESERVA NACIONAL ÑUBLE,NO VIGENTE,EJECUCIÓN,GLOSA 5.1,SECTORIAL / OTRO,,REGIONAL,REGIONAL,REEMPL,OT,2019,2019
8151ae6d-a321-4178-9528-8319a222c691,40009885-2019,40009885,0,TRANSFERENCIA COOPERATIVA VITIVINICOLA DEL VALLE DEL ITATA,NO VIGENTE,EJECUCIÓN,GLOSA 5.1,SECTORIAL / OTRO,,REGIONAL,REGIONAL,REEMPL,FI,2019,2019
6fba842d-97ac-4c64-b40c-46d44fc6d516,40009890-2019,40009890,0,CONTROL CONTROL DE INCENDIOS FORESTALES EN LA REGIÓN DE ÑUBLE,NO VIGENTE,EJECUCIÓN,GLOSA 5.1,SECTORIAL / OTRO,,REGIONAL,REGIONAL,REEMPL,OT,2019,2019
d49c84f3-0d82-469f-b764-85d5e15388b2,40009894-2019,40009894,0,EQUIPAMIENTO RENOVACIÓN DE VEHÍCULOS FISCALES Y EQUIPAMIENTO CONAF ÑUBLE,NO VIGENTE,EJECUCIÓN,C-33,SECTORIAL / OTRO,,REGIONAL,REGIONAL,REVISAR,,2019,2019
e7f6805f-dd7a-46e1-846e-00a446a3f35c,40009897-2019,40009897,0,"ADQUISICION FLOTA DE CAMIONETAS OPERATIVAS MUNICIPALES, CHILLAN VIEJO",NO VIGENTE,EJECUCIÓN,C-33,MUNICIPIO,,DIGUILLÍN,CHILLÁN VIEJO,REVISAR,,2019,2019
700c22c1-0442-41e2-91ec-f3ed2d3f8b7a,40009898-2019,40009898,0,EQUIPAMIENTO ADQUISICIÓN DE EQUIPOS TECNOLÓGICOS PARA EL APOYO A LAS LABORES DE TERRENO,NO VIGENTE,EJECUCIÓN,C-33,SECTORIAL / OTRO,,REGIONAL,REGIONAL,REVISAR,,2019,2019
f92cd9f7-6019-4725-bc3a-35da2682c629,40009901-2019,40009901,0,TRANSFERENCIA PROGRAMA DE CONSERVACIÓN Y BIODIVERSIDAD ÑUBLE,NO VIGENTE,EJECUCIÓN,GLOSA 5.1,SECTORIAL / OTRO,,REGIONAL,REGIONAL,REEMPL,,2019,2019
86eb4a6a-588c-43eb-9b7c-a5a5c3847b1e,40009905-2019,40009905,0,"ADQUISICION CAMIÓN ALJIBE, CHILLAN VIEJO",NO VIGENTE,EJECUCIÓN,C-33,MUNICIPIO,,DIGUILLÍN,CHILLÁN VIEJO,APRO CORE,RS,2019,2019
01a9cdd4-44e1-4e30-b3ed-f7b94764c65b,40009907-2019,40009907,0,"ADQUISICION CAMIÓN BIVOLTEO, CHILLAN VIEJO",NO VIGENTE,EJECUCIÓN,C-33,MUNICIPIO,,DIGUILLÍN,CHILLÁN VIEJO,REVISAR,,2019,2019
8c54e4a0-c8ec-4003-ac77-8a8807dc6a35,40009933-2019,40009933,0,"ADQUISICION CAMIÓN HIDROELEVADOR, CHILLAN VIEJO",NO VIGENTE,EJECUCIÓN,C-33,MUNICIPIO,,DIGUILLÍN,CHILLÁN VIEJO,REVISAR,,2019,2019
74b627cb-b3ad-49ed-ac20-b041f33a117d,40009933-2022,40009933,0,"ADQUISICION CAMIÓN HIDROELEVADOR, CHILLAN VIEJO",VIGENTE,EJECUCIÓN,C-33,MUNICIPIO,MUNICIP. CHILLÁN VIEJO,DIGUILLÍN,CHILLÁN VIEJO,APROBADO TÉCNICAMENTE,RS,2022,2022
23549423-3260-42f7-af21-042eb5d02ba6,40009945-2019,40009945,0,"ADQUISICION RETROEXCAVADORA, PARA CHILLAN VIEJO",NO VIGENTE,EJECUCIÓN,C-33,MUNICIPIO,,DIGUILLÍN,CHILLÁN VIEJO,APRO CORE,RS,2019,2019
cc127bfc-2a20-4ec7-8c09-099d1d23d712,40009946-2019,40009946,0,"ADQUISICION CHIPEADORA, CHILLAN VIEJO",NO VIGENTE,EJECUCIÓN,C-33,MUNICIPIO,,DIGUILLÍN,CHILLÁN VIEJO,REVISAR,,2019,2019
b1d9e523-e892-4b3e-b799-ba85485679c5,40009950-2019,40009950,0,"ADQUISICION BUS PARA VIAJES ESPECIALES, CHILLAN VIEJO",NO VIGENTE,EJECUCIÓN,C-33,MUNICIPIO,,DIGUILLÍN,CHILLÁN VIEJO,REVISAR,,2019,2019
32483d0b-2ad6-4d73-b3a1-9d6fc4db3a90,40009953-2019,40009953,0,REPOSICION VEHÍCULOS POLICIALES PARA LA XVI ZONA ÑUBLE,NO VIGENTE,EJECUCIÓN,C-33,SECTORIAL / OTRO,,REGIONAL,REGIONAL,APRO CORE,RS,2019,2019
8c2ad9f9-41c7-4435-9cf2-d9dd22c007e1,40009961-2019,40009961,0,"ACTUALIZACION PLADECO COMUNA DE ÑIQUEN, PERIODO 2020 -2024",NO VIGENTE,EJECUCIÓN,MIDESO,MUNICIPIO,,PUNILLA,ÑIQUÉN,REV MDS,FI,2019,2019
9a1e8e24-13b9-462e-a16f-a82b22632732,40009961-2020,40009961,0,"ACTUALIZACION PLADECO COMUNA DE ÑIQUEN, PERIODO 2020 -2024",NO VIGENTE,EJECUCIÓN,MIDESO,MUNICIPIO,,PUNILLA,ÑIQUÉN,,,2019,2020
7c28894c-bfeb-47a0-bf95-6df16fc88ac4,40009967-2019,40009967,0,"REPOSICION REFUGIOS PEATONALES, COMUNA DE QUIRIHUE",NO VIGENTE,EJECUCIÓN,FRIL,MUNICIPIO,,ITATA,QUIRIHUE,REVISAR,ADMISIBLE,2019,2019
b219f325-adcf-4051-b092-6445854636b3,40009967-2020,40009967,0,"REPOSICION REFUGIOS PEATONALES, COMUNA DE QUIRIHUE",NO VIGENTE,EJECUCIÓN,FRIL,MUNICIPIO,,ITATA,QUIRIHUE,,EN REVISIÓN,2020,2020
f967f4de-4d87-4d21-b7f8-e6ce500a03b9,40009967-2021,40009967,0,"REPOSICIÓN REFUGIOS PEATONALES, COMUNA DE QUIRIHUE",NO VIGENTE,EJECUCIÓN,FRIL,MUNICIPIO,,ITATA,QUIRIHUE,,ADMISIBLE,2021,2021
f5ecbb82-71a9-4f50-8ac1-d7cb1234b8ee,40009975-2021,40009975,0,REPOSICION CUARTEL DE 2º COMPAÑIA DE BOMBEROS DE PINTO,NO VIGENTE,EJECUCIÓN,MIDESO,MUNICIPIO,,DIGUILLÍN,PINTO,REV MDS,FI,2019,2021
8f13ec51-c6b8-47b3-8b0a-6fd0d07c3170,40009990-2019,40009990,0,"MEJORAMIENTO DIVERSAS CALLES DE PUEBLO SECO, COMUNA DE SAN IGNACIO",NO VIGENTE,EJECUCIÓN,MIDESO,MUNICIPIO,,DIGUILLÍN,SAN IGNACIO,REV MDS,FI,2019,2019
513ecedd-5138-4475-a9ae-8b1dfd5d12aa,40010016-2019,40010016,0,"CONSTRUCCION SISTEMA DE A.P.R LA INVERNADA, COMUNA DE PINTO",NO VIGENTE,EJECUCIÓN,MIDESO,MUNICIPIO,,DIGUILLÍN,PINTO,REV MDS,OT,2019,2019
47b4a2a8-b371-4ebb-b021-86255cef4d0c,40010023-2021,40010023,0,ANALISIS PLAN DE DESARROLLO TURISTICO COMUNA DE NINHUE,NO VIGENTE,EJECUCIÓN,MIDESO,MUNICIPIO,,ITATA,NINHUE,CORE ÑUBLE,RS,2019,2021
b06d293e-46cf-475d-98dc-7a095ee8fb78,40010025-2019,40010025,1,IMPLEMENTACION COMPLEJO PENITENCIARIO ÑUBLE,NO VIGENTE,DISEÑO,MIDESO,SECTORIAL / OTRO,,REGIONAL,REGIONAL,NO RECOMEN,INADMISIBLE,2019,2019
a19205a8-c514-47ca-93ee-b54b460005ff,40010026-2019,40010026,0,"CONSTRUCCION EXTENSIÓN DE REDES SANITARIAS CHORRILLOS, COELEMU",NO VIGENTE,EJECUCIÓN,MIDESO,MUNICIPIO,,ITATA,COELEMU,REV MDS,FI,2019,2019
087e1f0f-129a-4775-9e02-c48c2a51c703,40010026-2020,40010026,0,"CONSTRUCCION EXTENSIÓN DE REDES SANITARIAS CHORRILLOS, COELEMU",NO VIGENTE,EJECUCIÓN,MIDESO,MUNICIPIO,,ITATA,COELEMU,REV MDS,FI,2019,2020
eef35133-606c-40a3-a027-ac9c7473d0a7,40010037-2019,40010037,0,CONSTRUCCION EMPASTADO SINTETICO Y TORRES DE ILUMINACION CANCHA SECTOR SANTA ELVIRA EL CARMEN,NO VIGENTE,EJECUCIÓN,MIDESO,MUNICIPIO,,DIGUILLÍN,EL CARMEN,REV MDS,FI,2019,2019
c28bf81a-a5ca-409a-b1d4-42ad09bc960c,40010037-2021,40010037,0,MEJORAMIENTO CANCHA 16 DE JULIO SECTOR SANTA ELVIRA EL CARMEN,EN PRESUPUESTO,EJECUCIÓN,MIDESO,MUNICIPIO,,DIGUILLÍN,EL CARMEN,APRO CORE,RS,2019,2021
8abff70e-8232-46ec-8bb9-95cc4ae3c8a3,40010038-2023,40010038,0,"REPOSICION CENTRO DE SALUD FAMILIAR, COMUNA DE PINTO",NO VIGENTE,DISEÑO,MIDESO,MUNICIPIO,,DIGUILLÍN,PINTO,APRO CORE,RS,2019,2023
83f2dc59-e1f7-4f6e-a121-7f0a5372b874,40010038-2022,40010038,0,"REPOSICION CENTRO DE SALUD FAMILIAR , COMUNA DE PINTO",EN PRESUPUESTO,EJECUCIÓN,MIDESO,MUNICIPIO,MUNICIP. PINTO,DIGUILLÍN,PINTO,APROBADO TÉCNICAMENTE,RS,2022,2022
d12ce100-953c-4f88-b8a8-6cea026f19cb,40010040-2019,40010040,0,CONSTRUCCION CENTRO DEPORTIVO COMUNA EL CARMEN,NO VIGENTE,DISEÑO,MIDESO,MUNICIPIO,,DIGUILLÍN,EL CARMEN,REV MDS,FI,2019,2019
c2b22ee8-4270-4506-8813-9633808b55d1,40010040-2020,40010040,0,CONSTRUCCION CENTRO DEPORTIVO COMUNA EL CARMEN,VIGENTE,DISEÑO,MIDESO,MUNICIPIO,,DIGUILLÍN,EL CARMEN,PRIORIZANDO RS,RS,2019,2020
6c6e56e1-0a22-4db2-8f9a-904740b2d384,40010046-2019,40010046,0,CONSTRUCCION MEGAPARQUE URBANO EL CARMEN,NO VIGENTE,DISEÑO,MIDESO,MUNICIPIO,,DIGUILLÍN,EL CARMEN,REVISAR,,2019,2019
5b6298b2-1ec9-4eaf-b63f-3bca22b78d7d,40010050-2019,40010050,0,"AMPLIACION Y NORMALIZACION LICEO JUVENAL HERNANDEZ JAQUE, EL CARMEN",NO VIGENTE,DISEÑO,MIDESO,MUNICIPIO,,DIGUILLÍN,EL CARMEN,NO RECOMEN,INADMISIBLE,2019,2019
6b3616d4-c303-4425-8636-9a5eac589268,40010051-2019,40010051,0,CONSTRUCCION CAMARINES SECTOR SAN VICENTE ALTO COMUNA EL CARMEN,NO VIGENTE,EJECUCIÓN,FRIL,MUNICIPIO,,DIGUILLÍN,EL CARMEN,REVISAR,ADMISIBLE,2019,2019
33e36f55-604e-4c07-9d13-8b4c65cb44d4,40010051-2020,40010051,0,CONSTRUCCION CAMARINES SECTOR SAN VICENTE ALTO COMUNA EL CARMEN,NO VIGENTE,EJECUCIÓN,FRIL,MUNICIPIO,,DIGUILLÍN,EL CARMEN,,FI,2020,2020
a4d7f753-1339-4a00-b698-4ca5c8d2f76c,40010051-2022,40010051,0,"CONSTRUCCIÓN CAMARINES Y TORRES DE ILUMINACIÓN SECTOR SAN VICENTE ALTO, COMUNA EL CARMEN",EN PRESUPUESTO,EJECUCIÓN,FRIL,MUNICIPIO,,DIGUILLÍN,EL CARMEN,,RS,2021,2022
e77a4d27-e1c8-4404-b076-2aaa031ef213,40010052-2019,40010052,0,CONSTRUCCION CAMARINES SECTOR CAPILLA SUR COMUNA EL CARMEN,NO VIGENTE,EJECUCIÓN,FRIL,MUNICIPIO,,DIGUILLÍN,EL CARMEN,REVISAR,ADMISIBLE,2019,2019
