I,SOLICITA,FOLIO,FECHA DOCTO,MATERIA,FIRMA,OBSERVACIONES,LINK AL DOCUMENTO,
,dtb,00930,17-10-2024,RESUELVE RESPECTO DE LICENCIAS MÉDICAS QUE SE INDICAN.,LEILA GASAUI IRRIBARRA,DOC DIGITAL ,https://drive.google.com/file/d/13yvBjPJgOs90NPulKBvBvCTuOoLs88a_/view?usp=drive_link,
,dtb,00929,17-10-2024,RESUELVE RESPECTO DE LICENCIAS MÉDICAS QUE SE INDICAN.,LEILA GASAUI IRRIBARRA,DOC DIGITAL ,https://drive.google.com/file/d/15lH2OWP1u2PXj9T6kj7DJVSe8P40z3ZQ/view?usp=drive_link,
,dtb,00928,17-10-2024,RESUELVE RESPECTO DE LICENCIAS MÉDICAS QUE SE INDICAN.,LEILA GASAUI IRRIBARRA,DOC DIGITAL ,https://drive.google.com/file/d/1287Qzczv3Suw_rSYFzIs21eRBRbB_Uz0/view?usp=drive_link,
,dtb,00927,17-10-2024,RESUELVE RESPECTO DE LICENCIAS MÉDICAS QUE SE INDICAN.,LEILA GASAUI IRRIBARRA,DOC DIGITAL ,https://drive.google.com/file/d/1iLrjgAZjGzt0NrQ3YmfnbFM1kZj4RCRX/view?usp=drive_link,
,jsm,00926,17-10-2024,"CRÉESE LA ASIGNACIÓN PRESUPUESTARIA PARA LA INICIATIVA FONDO VINCULACIÓN CON LA COMUNIDAD 8% 2024, ASIGNACIONES DIRECTAS, ACTIVIDADES NO CONCURSABLES, CÓDIGO CVC-AD-15 y CVC-AD-25.",ALICIA CONTRERAS VIELMA,DOC DIGITAL ,https://drive.google.com/file/d/1EZaKkCv0ViKyGIvllmKAzlpgzIEuDha1/view?usp=drive_link,
,rge,00925,17-10-2024,"INCORPÓRENSE AL MARCO PRESUPUESTARIO FNDR APROBADO AÑO 2024, LAS INICIATIVAS QUE SE INDICAN Y CRÉENSE LAS ASIGNACIONES PRESUPUESTARIAS.",ALICIA CONTRERAS VIELMA,DOC DIGITAL ,https://drive.google.com/file/d/1z2wge26hQyGHGazl7WP4cyq6eXS7q3ys/view?usp=drive_link,
,cae,00924,16-10-2024,"APRUEBA MODIFICACIÓN DE CONVENIOS DE TRANSFERENCIA DE RECURSOS SUBVENCIONES FONDO ADULTO MAYOR, SEGURIDAD CIUDADANA, EQUIDAD DE GENERO, SOCIAL, DEPORTE, CULTURA Y MEDIO AMBIENTE AÑO 2024 PARA LOS FONDOS DEL CONCURSO VINCULACIÓN CON LA COMUNIDAD 8% 2024.",ALICIA CONTRERAS VIELMA,DOC DIGITAL ,https://drive.google.com/file/d/1Lwn04rckUpgjJa2pPyHHAtGEh9csu2gs/view?usp=drive_link,
,cjm,00923,16-10-2024,"APRUEBA INCREMENTO EN PRESUPUESTO POR CONCEPTO DE AUMENTO DE OBRAS Y OBRAS EXTRAORDINARIAS PARA EL PROYECTO DENOMINADO “MEJORAMIENTO SERVICIOS HIGIÉNICOS ESCUELA JOSÉ TOHÁ SOLDEVILLA, RECINTO, COMUNA DE PINTO”, CÓDIGO BIP 40056511-0.",ALICIA CONTRERAS VIELMA,DOC DIGITAL ,https://drive.google.com/file/d/1w4zCdqXmDYYL6NGcf7-i0T0nOXmtrbHW/view?usp=drive_link,
,cjg,00922,16-10-2024,"APRUEBA INCREMENTO EN PRESUPUESTO POR CONCEPTO DE OBRAS PARA EL PROYECTO DENOMINADO “MEJORAMIENTO MULTICANCHA, SECTORES PANGUILEMU, CHUDAL Y MEMBRILLAR, COMUNA DE PORTEZUELO”, CÓDIGO BIP 40045313-0.",ALICIA CONTRERAS VIELMA,DOC DIGITAL ,https://drive.google.com/file/d/14SO-77NLLnHbJgv0iDDAfF6wGzbE0-qL/view?usp=drive_link,
,lpo,00921,15-10-2024,"APRUEBA CONVENIO DE TRANSFERENCIA DE RECURSOS PARA LA EJECUCIÓN DEL PROYECTO, “MEJORAMIENTO ESTADIO MUNICIPAL, COMUNA DE TREHUACO” CÓDIGO BIP 40056402-0.",ALICIA CONTRERAS VIELMA,DOC DIGITAL ,https://drive.google.com/file/d/1OgyslRWh-x-L4TgsGs3dJsDPqjtcG3Gn/view?usp=drive_link,
,jsm,00920,15-10-2024,"APRUEBA CONVENIO DE TRANSFERENCIA DE RECURSOS PARA LA EJECUCIÓN DE LA INICIATIVA “ÑUBLEFEST 2024”, CÓDIGO CVC-AD-12",ALICIA CONTRERAS VIELMA,DOC DIGITAL ,https://drive.google.com/file/d/1Rp1sWmv9DilUxwRdSFrblZl3OzNkLJbV/view?usp=drive_link,
,jsm,00919,15-10-2024,"APRUEBA CONVENIO DE TRANSFERENCIA DE RECURSOS PARA LA EJECUCIÓN DE LA INICIATIVA “ASOCIACIÓN REGIONAL DE FÚTBOL AMATEUR DE LA DIECISEISAVA REGIÓN DE ÑUBLE”, CÓDIGO CVC-AD-19",ALICIA CONTRERAS VIELMA,DOC DIGITAL ,https://drive.google.com/file/d/1xQHixv5wGS7G4cYY9aod8ufa6AnaLdsG/view?usp=drive_link,
,jsm,00918,15-10-2024,"APRUEBA CONVENIO DE TRANSFERENCIA DE RECURSOS PARA LA EJECUCIÓN DE LA INICIATIVA “PRIMER CAMPEONATO REGIONAL FÚTBOL FEMENINO, ÑUBLE 2024”, CÓDIGO CVCAD-16",ALICIA CONTRERAS VIELMA,DOC DIGITAL ,https://drive.google.com/file/d/1JVpmIK_JN-BfiUak98UyZqW74sSGaJBc/view?usp=drive_link,
,psp,00917,15-10-2024,"MODIFICA RESOLUCION EXENTA N° 904 DEL 14 DE OCTUBRE DE AÑO 2024, QUE AUTORIZA UTILIZACIÓN DE LA EXPLANADA DEL GOBIERNO REGIONAL DE ÑUBLE.",ALICIA CONTRERAS VIELMA,DOC DIGITAL ,https://drive.google.com/file/d/19HcEreXwKjzIzPZLlPJqdhcRSMtoF2Zz/view?usp=drive_link,
,jsm,00916,15-10-2024,"APRUEBA CONVENIOS DE TRANSFERENCIA DE RECURSOS SUBVENCIONES FONDO DEPORTE, CULTURA, SEGURIDAD CIUDADANA, MEDIO AMBIENTE, SOCIAL, EQUIDAD DE GENERO AÑO 2024.",ALICIA CONTRERAS VIELMA,DOC DIGITAL ,https://drive.google.com/file/d/1SLbAd6tsVbqqSgXyVk8IY-8OuUy0CuPS/view?usp=drive_link,
,psp,00915,14-10-2024,"APRUEBA CONVENIO DE TRANSFERENCIA DE RECURSOS PARA LA EJECUCIÓN DEL PROYECTO, “CONSTRUCCIÓN CAMARINES SECTOR SAN VICENTE ALTO, COMUNA EL CARMEN”, Código BIP 40056496-0.",ALICIA CONTRERAS VIELMA,DOC DIGITAL ,https://drive.google.com/drive/folders/16rHEQ4IkkU5OzERd9jYi4qtDik9h1wF_?usp=drive_link,
,psp,00914,14-10-2024,"APRUEBA CONVENIO DE TRANSFERENCIA DE RECURSOS PARA LA EJECUCIÓN DEL PROYECTO, “CONSTRUCCIÓN CAMARINES SECTOR CAPILLA SUR, COMUNA EL CARMEN”, Código BIP 40056495-0.",ALICIA CONTRERAS VIELMA,DOC DIGITAL ,https://drive.google.com/file/d/1huYfRbKH0A533y0L9LqEyiSXlkLD9ob4/view?usp=drive_link,
,psp,00913,14-10-2024,"APRUEBA CONVENIO DE TRANSFERENCIA DE RECURSOS PARA LA EJECUCIÓN DEL PROYECTO, “CONSTRUCCIÓN CAMARINES, SECTOR SAN FRANCISCO, COMUNA EL CARMEN”, Código BIP 40061780-0.",ALICIA CONTRERAS VIELMA,DOC DIGITAL ,https://drive.google.com/drive/folders/1UhZitry61NfD81qAH6W6q_XTic25qben?usp=drive_link,
,jpg,00912,14-10-2024,DOCUMENTO EN RESERVA,ALICIA CONTRERAS VIELMA,DOC DIGITAL ,DOC EN RESERVA,
,psp,00911,14-10-2024,AUTORIZA UTILIZACIÓN DE LA EXPLANADA DEL GOBIERNO REGIONAL DE ÑUBLE.,ALICIA CONTRERAS VIELMA,DOC DIGITAL ,https://drive.google.com/file/d/1gqkOyNu2J44QoxBBwS6oQDhyma8Jb9wm/view?usp=drive_link,
,veg,00910,14-10-2024,RECONOCE REALIZACIÓN DE TRABAJO EXTRAORDINARIO Y AUTORIZA EL PAGO DE HORAS EXTRAORDINARIAS AL FUNCIONARIO QUE SE INDICA.,LEILA GASAUI IRRIBARRA,DOC DIGITAL ,https://drive.google.com/file/d/1YNnF1cYUEs6jiUAPhr3PXNqupXWkjrWV/view?usp=drive_link,
,veg,00909,14-10-2024,AUTORIZA SOLICITUD DE USO DE DESCANSO COMPLEMENTARIO A FUNCIONARIOS QUE INDICA.,LEILA GASAUI IRRIBARRA,DOC DIGITAL ,https://drive.google.com/file/d/1xzH1y-nAHtTo3XoE2CThGCMB5BdPlz9w/view?usp=drive_link,
,veg,00908,14-10-2024,RECONOCE REALIZACIÓN DE TRABAJO EXTRAORDINARIO Y AUTORIZA EL PAGO DE HORAS EXTRAORDINARIAS AL FUNCIONARIO QUE SE INDICA.,LEILA GASAUI IRRIBARRA,DOC DIGITAL ,https://drive.google.com/file/d/1ZBTrVOcZ9Hiqbin-Vf3lvxyGr1d5d1xt/view?usp=drive_link,
,dtb,00907,14-10-2024,RESUELVE RESPECTO DE LICENCIAS MÉDICAS QUE SE INDICAN.,LEILA GASAUI IRRIBARRA,DOC DIGITAL ,https://drive.google.com/file/d/1d9QtVnwIXQi8LIrZnAqgF5eyIcQZWNPr/view?usp=drive_link,
,dtb,00906,14-10-2024,RESUELVE RESPECTO DE LICENCIAS MÉDICAS QUE SE INDICAN.,LEILA GASAUI IRRIBARRA,DOC DIGITAL ,https://drive.google.com/file/d/11ts32oN78wYHF8Qdsib0MLUKY0b8-MF_/view?usp=drive_link,
,dtb,00905,14-10-2024,RESUELVE RESPECTO DE LICENCIAS MÉDICAS QUE SE INDICAN.,LEILA GASAUI IRRIBARRA,DOC DIGITAL ,https://drive.google.com/file/d/1JahBnFbO3CN2w1QI8vr-93XiIXp6QiY0/view?usp=drive_link,
,psp,00904,14-10-2024,AUTORIZA UTILIZACIÓN DE LA EXPLANADA DEL GOBIERNO REGIONAL DE ÑUBLE.,ALICIA CONTRERAS VIELMA,DOC DIGITAL ,https://drive.google.com/file/d/1Str0X7fvLEDMc6fNKXf4bMXjVp0fIxdZ/view?usp=drive_link,
,lpo,00903,11-10-2024,"APRUEBA CONVENIO DE TRANSFERENCIA DE RECURSOS PARA LA EJECUCIÓN DEL PROYECTO, “AMPLIACIÓN ALUMBRADO PÚBLICO SECTORES NEGUINTO, TAUCÚ Y MONTOZORRO, COMUNA DE COBQUECURA” CÓDIGO BIP 40046421-0.",ALICIA CONTRERAS VIELMA,DOC DIGITAL ,https://drive.google.com/file/d/10D3afIXPR1zqWLV1jgXJD2tvdQkKalOe/view?usp=drive_link,
,jpg,00902,11-10-2024,APRUEBA ELABORACIÓN DE MATERIAL TÉCNICO PARA ORIENTAR EL USO DE UN LENGUAJE INCLUSIVO NO SEXISTA Y/O COMUNICACIONES LIBRES DE ESTEREOTIPOS DE GÉNERO EN EL GOBIERNO REGIONAL DE ÑUBLE,ALICIA CONTRERAS VIELMA,DOC DIGITAL ,https://drive.google.com/file/d/10jeHAzQ4otjxKitl882_DTDWpdM64v1Q/view?usp=drive_link,
,psp,00901,11-10-2024,AUTORIZA UTILIZACIÓN DE LA EXPLANADA DEL GOBIERNO REGIONAL DE ÑUBLE,ALICIA CONTRERAS VIELMA,DOC DIGITAL ,https://drive.google.com/file/d/1i-lZSm_tADon9QtNLmqfSFRu6uy-dm9b/view?usp=drive_link,
,chl ,00900,11-10-2024,"APRUEBA RESCILIACIÓN DE CONVENIO DE TRANSFERENCIA DE RECURSOS SUSCRITO ENTRE EL GOBIERNO REGIONAL DE ÑUBLE Y EL INSTITUTO PROFESIONAL DR. VIRGINIO GÓMEZ “TRANSFERENCIA PLAN ESTRATÉGICO DE INNOVACIÓN SOSTENIBLE PARA LA MOVILIDAD URBANA”, CÓDIGO BIP 40044426-0”.",ALICIA CONTRERAS VIELMA,DOC DIGITAL ,https://drive.google.com/file/d/1e01wDkM7Tr3YNFc7EubfOZ0iD3h4YGyU/view?usp=drive_link,
,veg,00899,11-10-2024,RECONOCE REALIZACIÓN DE TRABAJOS EXTRAORDINARIOS Y CONCEDE COMPENSACIÓN DE TIEMPO A FUNCIONARIOS QUE INDICA,LEILA GASAUI IRRIBARRA,DOC DIGITAL ,https://drive.google.com/file/d/1EyD6j6f55iQ9FmDdNasFrf0dTKLt4Af3/view?usp=drive_link,
,veg,00898,11-10-2024,AUTORIZA REALIZACIÓN DE TRABAJO EXTRAORDINARIO A FUNCIONARIOS QUE INDICA.,LEILA GASAUI IRRIBARRA,DOC DIGITAL ,https://drive.google.com/file/d/1CV4R-1AIUBXIsRIGSpCJDsF7srWt0mat/view?usp=drive_link,
,aam ,00897,11-10-2024,RECONOCE Y APRUEBA DERECHO A FERIADO LEGAL DE LOS SIGUIENTES FUNCIONARIOS.,LEILA GASAUI IRRIBARRA,DOC DIGITAL ,https://drive.google.com/file/d/1DpHX31LZ0T7Kd_NQc7IZzvQdNzXTdaH1/view?usp=drive_link,
,aam ,00896,11-10-2024,RECONOCE DERECHO A PERMISO PAGADO DE FUNCIONARIO PABLO ANDRÉS TRONCOSO ALARCÓN POR NACIMIENTO DE HIJO.,LEILA GASAUI IRRIBARRA,DOC DIGITAL ,https://drive.google.com/file/d/1DpHX31LZ0T7Kd_NQc7IZzvQdNzXTdaH1/view?usp=drive_link,
,aam ,00895,11-10-2024,RECONOCE DERECHO Y CONCEDE PERMISO POR FALLECIMIENTO DE LA MADRE DEL FUNCIONARIO GONZALO SEPÚLVEDA GODOY.,LEILA GASAUI IRRIBARRA,DOC DIGITAL ,https://drive.google.com/file/d/1_ApEeK2YzN9qYiwvbhP0a3evBMlImlDj/view?usp=drive_link,
,aam ,00894,11-10-2024,APRUEBA SOLICITUD DE PERMISO CON GOCE DE REMUNERACIONES.,LEILA GASAUI IRRIBARRA,DOC DIGITAL ,https://drive.google.com/file/d/1Ns13_-sxeJSx3glXRpqJBMtiHJqC-qHH/view?usp=drive_link,
,dtb,00893,11-10-2024,RESUELVE RESPECTO DE LICENCIA MÉDICA QUE SE INDICA.,LEILA GASAUI IRRIBARRA,DOC DIGITAL ,https://drive.google.com/file/d/1dhGjr0xxwgRcj7DQo4veRd9ebyqBGaqN/view?usp=drive_link,
,veg,00892,11-10-2024,AUTORIZA REALIZACIÓN DE TRABAJO EXTRAORDINARIO A FUNCIONARIOS QUE INDICA.,LEILA GASAUI IRRIBARRA,DOC DIGITAL ,https://drive.google.com/file/d/1FkA8924p7m0mpraI7phHWjHIF6aPgO-e/view?usp=drive_link,
,veg,00891,11-10-2024,AUTORIZA REALIZACIÓN DE TRABAJO EXTRAORDINARIO A FUNCIONARIOS QUE INDICA.,LEILA GASAUI IRRIBARRA,DOC DIGITAL ,https://drive.google.com/file/d/1f8pehKc7fENLtd_TJ3PfIErwsPqOTEXg/view?usp=drive_link,
,veg,00890,11-10-2024,RECONOCE REALIZACIÓN DE TRABAJO EXTRAORDINARIO Y AUTORIZA EL PAGO DE HORAS EXTRAORDINARIAS A LA FUNCIONARIA QUE SE INDICA.,LEILA GASAUI IRRIBARRA,DOC DIGITAL ,https://drive.google.com/file/d/1C8Majjx5s5LCZb2FU5hUIN2eUP7p9wk_/view?usp=drive_link,
,dtb,00889,11-10-2024,RESUELVE RESPECTO DE LICENCIAS MÉDICAS QUE SE INDICAN.,LEILA GASAUI IRRIBARRA,DOC DIGITAL ,https://drive.google.com/file/d/1Z4NxvKPIctSVRBsHM56nQqMMdNA1rW6S/view?usp=drive_link,
,dtb,00888,11-10-2024,RESUELVE RESPECTO DE LICENCIAS MÉDICAS QUE SE INDICAN.,LEILA GASAUI IRRIBARRA,DOC DIGITAL ,https://drive.google.com/file/d/1CT3H8jAhp6NKIegZbXxyT3xTJGkLYeUt/view?usp=drive_link,
,psp,00887,10-10-2024,"APRUEBA CONVENIO DE TRANSFERENCIA DE BIENES DE PROYECTO DENOMINADO “ADQUISICIÓN TRES CAMIONES LIMPIA FOSAS, COMUNAS DE NINHUE, SAN NICOLÁS Y QUILLÓN”, Código BIP 40036667-0 (QUILLÓN)",ALICIA CONTRERAS VIELMA,DOC DIGITAL ,https://drive.google.com/file/d/1Oh2or8dZE9kCKYfb2VMM1Ao9OQI45wIa/view?usp=drive_link,
,veg,00886,10-10-2024,AUTORIZA REALIZACIÓN DE TRABAJO EXTRAORDINARIO A FUNCIONARIOS QUE INDICA.,LEILA GASAUI IRRIBARRA,DOC DIGITAL ,https://drive.google.com/file/d/1DG2EsbWcSNmfd-12H0xwi3wlsKvaAv7D/view?usp=drive_link,
,rep,00885,10-10-2024,ADJUDICA LICITACIÓN PÚBLICA: “ESTUDIO DE TÍTULOS Y DESLINDES FUNDO BULLILEO Y PREDIOS COLINDANTES” ID 1036569-27-LE24.,LEILA GASAUI IRRIBARRA,DOC DIGITAL ,https://drive.google.com/file/d/1vtn4ullfckLLlbtJXMXxCYWCgOpOVxFL/view?usp=drive_link,
,jsm,00884,09-10-2024,"APRUEBA CONVENIO DE TRANSFERENCIA DE RECURSOS PARA LA EJECUCIÓN DE LA INICIATIVA “FIESTAS PATRIAS EN COSTA RICA 2024”, CÓDIGO CVC-AD-14.",ALICIA CONTRERAS VIELMA,DOC DIGITAL ,https://drive.google.com/file/d/1X8-PIjE_KgHUCl9qvjzuTxwPbfVQt5sv/view?usp=drive_link,
,jsm,00883,08-10-2024,"CRÉESE LA ASIGNACIÓN PRESUPUESTARIA PARA LA INICIATIVA FONDO VINCULACIÓN CON LA COMUNIDAD 8% 2024, ASIGNACIONES DIRECTAS, ACTIVIDADES NO CONCURSABLES, CÓDIGO CVC-AD-19.",ALICIA CONTRERAS VIELMA,DOC DIGITAL ,https://drive.google.com/file/d/1A2qoEI6RV5voPiblDpm48-c3Jiw1Gah3/view?usp=drive_link,
,veg,00882,08-10-2024,AUTORIZA Y APRUEBA SOLICITUD DE PERMISO CON GOCE DE REMUNERACIONES DEL INCISO SEGUNDO DEL ARTÍCULO 109 DEL ESTATUTO ADMINISTRATIVO O INTERFERIADO.,LEILA GASAUI IRRIBARRA,DOC DIGITAL ,https://drive.google.com/file/d/1yCTaORxGFwiAnKOM0lV0NmE5Pp_-3twc/view?usp=drive_link,
,veg,00881,08-10-2024,AUTORIZA Y APRUEBA SOLICITUD DE PERMISO CON GOCE DE REMUNERACIONES DEL INCISO SEGUNDO DEL ARTÍCULO 109 DEL ESTATUTO ADMINISTRATIVO O INTERFERIADO.,LEILA GASAUI IRRIBARRA,DOC DIGITAL ,https://drive.google.com/file/d/1IpuLIKbX399aguVPeoSSuVlwYPpmqL0j/view?usp=drive_link,
,jsm,00880,08-10-2024,"APRUEBA CONVENIO DE TRANSFERENCIA DE RECURSOS PARA LA EJECUCIÓN DE LA INICIATIVA “ÑUBLE AL FESTIVAL PIANÍSIMO MEDELLÍN 2024”, CÓDIGO CVC-AD-18",ALICIA CONTRERAS VIELMA,DOC DIGITAL ,https://drive.google.com/file/d/1sVp2gh8tORvZFka-ev_8VCWpG40mmx8m/view?usp=drive_link,
,psp,00879,08-10-2024,AUTORIZA UTILIZACIÓN DE LA EXPLANADA DEL GOBIERNO REGIONAL DE ÑUBLE.,ALICIA CONTRERAS VIELMA,ENVIAR X CORREO ,https://drive.google.com/file/d/1gf0HD3tvtKRqK_Cxg-wA81zQKV9cLPmY/view?usp=drive_link,
,psp,00878,07-10-2024,AUTORIZA UTILIZACIÓN DE LA EXPLANADA DEL GOBIERNO REGIONAL DE ÑUBLE.,ALICIA CONTRERAS VIELMA,DOC DIGITAL ,https://drive.google.com/file/d/1xMDeIXDnqM90S_B1I6rmm3u1I2SIrwAF/view?usp=drive_link,
,jpch,00877,07-10-2024,"COMPLEMENTA RESOLUCIÓN EXENTA N° 553 DEL 02.05.2023, QUE APRUEBA CONFORMACIÓN DEL COMITÉ ESTADO VERDE DEL GOBIERNO REGIONAL DE ÑUBLE.",ALICIA CONTRERAS VIELMA,DOC DIGITAL ,https://drive.google.com/file/d/1qOZ6o3MPpDUuWdEaZ4rs89kkPQCNNvhq/view?usp=drive_link,
,veg,00876,07-10-2024,AUTORIZA PRÁCTICA PROFESIONAL DEL ALUMNO QUE SE INDICA,ALICIA CONTRERAS VIELMA,DOC DIGITAL ,https://drive.google.com/file/d/1xtgZJc0JOXNJpKtx11CuFiql5SHpJAQq/view?usp=drive_link,
,veg,00875,07-10-2024,AUTORIZA PRÁCTICA PROFESIONAL DE LA ALUMNA QUE SE INDICA.,ALICIA CONTRERAS VIELMA,DOC DIGITAL ,https://drive.google.com/file/d/1tCUWlrssUwzFyeRCySg4_1TPwng9-Hgi/view?usp=drive_link,
,veg,00874,07-10-2024,AUTORIZA PRÁCTICA PROFESIONAL DE LA ALUMNA QUE SE INDICA.,ALICIA CONTRERAS VIELMA,DOC DIGITAL ,https://drive.google.com/file/d/1Ff7zztzm-JV3BKoDl2JBZJPH3lwxFpid/view?usp=drive_link.,
,jsm,00873,07-10-2024,"APRUEBA CONVENIO DE TRANSFERENCIA DE RECURSOS PARA LA EJECUCIÓN DE LA INICIATIVA “CICLISMO PARA TODOS ÑUBLE 2024”, CÓDIGO CVCAD-17",ALICIA CONTRERAS VIELMA,DOC DIGITAL ,https://drive.google.com/file/d/1-8dXAPFQZlkng7uD0-mcy_S56GL7FBAU/view?usp=drive_link,
,mqv,00872,07-10-2024,"APRUEBA CONVENIO DE TRANSFERENCIA DE RECURSOS PARA LA EJECUCIÓN DEL PROYECTO, “CONSTRUCCIÓN ALUMBRADO PÚBLICO DIVERSOS SECTORES RURALES, COMUNA DE COIHUECO” CÓDIGO BIP 40064476-0.",ALICIA CONTRERAS VIELMA,DOC DIGITAL ,https://drive.google.com/file/d/1EGfbRIcT18jUkIkeN6ac8we3W6KWHDW4/view?usp=drive_link,
,mqv,00871,07-10-2024,"APRUEBA CONVENIO DE TRANSFERENCIA DE RECURSOS PARA LA EJECUCIÓN DEL PROYECTO, “CONSTRUCCIÓN GRADERÍAS CANCHAS DE FÚTBOL, COMUNA DE COIHUECO” CÓDIGO BIP 40065537-0.",ALICIA CONTRERAS VIELMA,DOC DIGITAL ,https://drive.google.com/file/d/1HaskPj_Id4yr_5s67P-7DWy_0b-rqIIt/view?usp=drive_link,
,veg,00870,04-10-2024,RECONOCE REALIZACIÓN DE TRABAJO EXTRAORDINARIO Y AUTORIZA EL PAGO DE HORAS EXTRAORDINARIAS A LA FUNCIONARIA QUE SE INDICA.,LEILA GASAUI IRRIBARRA,DOC DIGITAL ,https://drive.google.com/file/d/1tc1TjF1hSijM-Ri84MO_2VDI2yhFwKQp/view?usp=drive_link,
,veg,00869,04-10-2024,RECONOCE REALIZACIÓN DE TRABAJO EXTRAORDINARIO Y AUTORIZA EL PAGO DE HORAS EXTRAORDINARIAS AL FUNCIONARIO QUE SE INDICA.,LEILA GASAUI IRRIBARRA,DOC DIGITAL ,https://drive.google.com/file/d/1CQ05j1vquHTztK2hNguPONrXPdTPnmqR/view?usp=drive_link,
,veg,00868,04-10-2024,RECONOCE REALIZACIÓN DE TRABAJO EXTRAORDINARIO Y AUTORIZA EL PAGO DE HORAS EXTRAORDINARIAS AL FUNCIONARIO QUE SE INDICA.,LEILA GASAUI IRRIBARRA,DOC DIGITAL ,https://drive.google.com/file/d/1V1G3kyqHkjc68QNhTpAMQlOmrMBZUm7W/view?usp=drive_link,
,veg,00867,04-10-2024,RECONOCE REALIZACIÓN DE TRABAJO EXTRAORDINARIO Y AUTORIZA EL PAGO DE HORAS EXTRAORDINARIAS AL FUNCIONARIO QUE SE INDICA.,LEILA GASAUI IRRIBARRA,DOC DIGITAL ,https://drive.google.com/file/d/1BEPcIDF5PD_3CYzWGQTLWOQ8DUzVMx9j/view?usp=drive_link,
,veg,00866,04-10-2024,RECONOCE REALIZACIÓN DE TRABAJO EXTRAORDINARIO Y AUTORIZA EL PAGO DE HORAS EXTRAORDINARIAS AL FUNCIONARIO QUE SE INDICA.,LEILA GASAUI IRRIBARRA,DOC DIGITAL ,https://drive.google.com/file/d/19aMWTk6IuBVqhS4DKriI_SKL1DgMMCBg/view?usp=drive_link,
,veg,00865,04-10-2024,AUTORIZA Y APRUEBA SOLICITUD DE PERMISO CON GOCE DE REMUNERACIONES DEL INCISO SEGUNDO DEL ARTÍCULO 109 DEL ESTATUTO ADMINISTRATIVO O INTERFERIADO.,LEILA GASAUI IRRIBARRA,DOC DIGITAL ,https://drive.google.com/file/d/1cqshIsKRrHgbciybOkvMBXoLq9KeIDg9/view?usp=drive_link,
,veg,00864,04-10-2024,AUTORIZA Y APRUEBA SOLICITUD DE PERMISO CON GOCE DE REMUNERACIONES DEL INCISO SEGUNDO DEL ARTÍCULO 109 DEL ESTATUTO ADMINISTRATIVO O INTERFERIADO.,LEILA GASAUI IRRIBARRA,DOC DIGITAL ,https://drive.google.com/file/d/1M4KtlAEtUP2R5ldHPdhbCZRmOAFQZOim/view?usp=drive_link,
,veg,00863,04-10-2024,AUTORIZA Y APRUEBA SOLICITUD DE PERMISO CON GOCE DE REMUNERACIONES DEL INCISO SEGUNDO DEL ARTÍCULO 109 DEL ESTATUTO ADMINISTRATIVO O INTERFERIADO.,LEILA GASAUI IRRIBARRA,DOC DIGITAL ,https://drive.google.com/file/d/1zMELTBgZ1LSbhTz7sWoaFpC7Ja40xdpI/view?usp=drive_link,
,veg,00862,04-10-2024,AUTORIZA Y APRUEBA SOLICITUD DE PERMISO CON GOCE DE REMUNERACIONES DEL INCISO SEGUNDO DEL ARTÍCULO 109 DEL ESTATUTO ADMINISTRATIVO O INTERFERIADO.,LEILA GASAUI IRRIBARRA,DOC DIGITAL ,https://drive.google.com/file/d/1vFbneWRFIwyzuLtf9S7xvXcI2GhuUCI1/view?usp=drive_link,
,veg,00861,04-10-2024,AUTORIZA Y APRUEBA SOLICITUD DE PERMISO CON GOCE DE REMUNERACIONES DEL INCISO SEGUNDO DEL ARTÍCULO 109 DEL ESTATUTO ADMINISTRATIVO O INTERFERIADO.,LEILA GASAUI IRRIBARRA,DOC DIGITAL ,https://drive.google.com/file/d/10lui_Q6mrtnsgwRl0dFVoK13JtzKuRmU/view?usp=drive_link,
,veg,00860,04-10-2024,: AUTORIZA Y APRUEBA SOLICITUD DE PERMISO CON GOCE DE REMUNERACIONES DEL INCISO SEGUNDO DEL ARTÍCULO 109 DEL ESTATUTO ADMINISTRATIVO O INTERFERIADO.,LEILA GASAUI IRRIBARRA,DOC DIGITAL ,https://drive.google.com/file/d/1hRW-ySDpBf0HuJFNtI0-Roag7D72qMDA/view?usp=drive_link,
,veg,00859,04-10-2024,AUTORIZA Y APRUEBA SOLICITUD DE PERMISO CON GOCE DE REMUNERACIONES DEL INCISO SEGUNDO DEL ARTÍCULO 109 DEL ESTATUTO ADMINISTRATIVO O INTERFERIADO,LEILA GASAUI IRRIBARRA,DOC DIGITAL ,https://drive.google.com/file/d/1Acdc1hUUbGdNMSc8QBT_Ggfu5DOk8fPz/view?usp=drive_link,
,veg,00858,04-10-2024,AUTORIZA Y APRUEBA SOLICITUD DE PERMISO CON GOCE DE REMUNERACIONES DEL INCISO SEGUNDO DEL ARTÍCULO 109 DEL ESTATUTO ADMINISTRATIVO O INTERFERIADO.,LEILA GASAUI IRRIBARRA,DOC DIGITAL ,https://drive.google.com/file/d/1VPS2ePKmoQpzryRQ0ZZoTMmasUYYt3bf/view?usp=drive_link,
